Embedded Platform Name,SMB Name,Loan Funded On,Loan Amount,Pipe Fees,Repaid Total So Far,Liquidity Risk,Revenue Drop Risk,Non-Payment Risk
Housecall Pro,SMB_55580,2024-12-26 17:39:41.047511,10429,1064.22,1837.9839292076883,0,0,0
Housecall Pro,SMB_56523,2024-10-04 17:39:41.053075,13779,708.88,4686.485202646848,0,0,0
Housecall Pro,SMB_84952,2024-09-28 17:39:41.248846,12668,1443.33,4442.850053271262,0,0,0
Priority,SMB_28410,2024-10-25 17:39:40.853591,14659,1723.93,4991.802960889306,0,0,0
Boulevard,SMB_50864,2024-11-13 17:39:41.010675,12766,1141.29,3534.516223792538,0,0,0
Housecall Pro,SMB_73410,2024-12-01 17:39:41.173996,24894,2332.09,6059.646389046566,0,0,0
Priority,SMB_15887,2024-10-29 17:39:40.758812,22874,2003.95,7567.75532277287,0,0,1
Priority,SMB_1805,2024-08-02 17:39:40.657548,13931,1186.64,6629.989388622501,0,1,0
Priority,SMB_33142,2025-01-03 17:39:40.887152,14525,1424.89,2001.9791045570555,0,0,0
Priority,SMB_29752,2024-11-29 17:39:40.863715,24019,1316.4,5874.628619727401,1,0,0
Housecall Pro,SMB_62884,2024-03-12 17:39:41.090931,9492,884.14,7521.956739063369,0,0,0
Boulevard,SMB_43700,2024-08-04 17:39:40.960477,20887,1305.63,11964.29021280676,0,0,0
Priority,SMB_14297,2025-01-04 17:39:40.746459,30858,1591.78,4104.321592507742,0,0,0
Housecall Pro,SMB_60491,2024-06-29 17:39:41.076538,8362,937.94,5111.71989058363,1,0,0
Priority,SMB_11847,2024-03-10 17:39:40.729902,7524,665.45,6207.979095487815,0,1,0
Priority,SMB_1445,2024-05-24 17:39:40.654963,15349,1506.67,11441.403517268143,1,0,0
Priority,SMB_33021,2024-05-13 17:39:40.886461,23842,1756.28,18086.91930341338,0,0,0
Housecall Pro,SMB_91355,2024-12-03 17:39:41.288515,7570,770.14,1791.462959594176,0,0,0
Priority,SMB_28833,2024-08-19 17:39:40.856871,16684,1334.21,7435.523412392763,0,0,0
Housecall Pro,SMB_91878,2025-01-05 17:39:41.292008,22316,2601.29,3154.9013972389685,0,0,0
Housecall Pro,SMB_86389,2024-08-18 17:39:41.257700,30822,3062.18,15358.377841598161,0,0,0
Housecall Pro,SMB_52742,2024-05-25 17:39:41.024842,23248,2131.61,16758.787017066843,0,1,0
Boulevard,SMB_41443,2024-06-27 17:39:40.943434,8199,962.79,4862.161458481697,0,0,0
Housecall Pro,SMB_67282,2024-06-20 17:39:41.117739,30874,3641.18,17852.06177094297,0,0,0
Priority,SMB_18598,2024-07-31 17:39:40.779003,11356,1141.93,5874.150749812695,0,0,0
Housecall Pro,SMB_94402,2024-11-23 17:39:41.307623,28382,2358.72,7577.474397538474,0,0,0
Priority,SMB_6936,2024-10-16 17:39:40.696003,7940,877.69,2974.3033490569746,0,0,0
Housecall Pro,SMB_69475,2024-11-17 17:39:41.135574,32366,2293.87,7681.304044200268,0,0,0
Priority,SMB_11941,2024-09-02 17:39:40.730464,26821,2285.08,12346.331982483276,0,0,0
Housecall Pro,SMB_91980,2024-12-11 17:39:41.292603,16333,1054.2,3563.939597019048,0,0,0
Housecall Pro,SMB_73498,2024-06-27 17:39:41.174877,6633,541.07,3703.3469500697483,0,0,0
Housecall Pro,SMB_56774,2024-10-12 17:39:41.054659,12181,913.25,4601.035882992071,0,0,0
Housecall Pro,SMB_75691,2024-06-17 17:39:41.188572,15218,1385.19,9949.565944941904,0,0,0
Housecall Pro,SMB_63841,2024-09-04 17:39:41.097374,11191,651.72,5099.441365629853,0,0,0
Housecall Pro,SMB_56352,2024-03-20 17:39:41.052021,30065,3110.78,27058.5,0,0,0
Priority,SMB_2131,2024-04-05 17:39:40.659608,21836,2372.85,17299.406392444373,0,1,0
Boulevard,SMB_46020,2024-10-20 17:39:40.975726,6644,662.68,1956.1572509190987,1,0,0
Housecall Pro,SMB_94318,2024-06-23 17:39:41.307120,10443,1132.93,6621.9181333248225,0,0,0
Housecall Pro,SMB_99203,2024-07-25 17:39:41.339750,24162,1676.52,13452.841027833378,0,0,0
Priority,SMB_13775,2024-09-04 17:39:40.742626,28871,1574.2,12158.963998464325,0,0,0
Priority,SMB_1749,2024-08-23 17:39:40.657127,32359,3215.54,14941.65241815696,0,0,1
Boulevard,SMB_44486,2024-11-03 17:39:40.965545,8257,485.76,2534.2226945136695,1,0,0
Priority,SMB_31474,2024-04-29 17:39:40.876612,23173,1189.08,18364.37836446931,0,0,0
Housecall Pro,SMB_68019,2024-09-10 17:39:41.122091,30847,1751.94,12127.48290271072,0,0,0
Housecall Pro,SMB_94635,2024-12-05 17:39:41.309512,24676,1333.07,5758.69372301327,0,1,0
Priority,SMB_32035,2024-06-25 17:39:40.880255,18904,1784.1,11412.143798541567,0,1,0
Housecall Pro,SMB_56221,2024-09-24 17:39:41.051293,10930,791.7,4149.342952529493,0,0,0
Housecall Pro,SMB_86492,2024-03-28 17:39:41.258334,17927,1479.8,13984.96203455324,0,0,0
Housecall Pro,SMB_70617,2024-10-13 17:39:41.146859,18217,1350.71,6391.015399788503,0,0,0
Boulevard,SMB_45460,2024-12-05 17:39:40.972276,28847,2405.66,6311.699409638094,0,0,0
Housecall Pro,SMB_70736,2024-05-17 17:39:41.148006,23030,1554.57,15214.894163110599,0,0,0
Housecall Pro,SMB_59583,2025-01-11 17:39:41.071389,27361,1424.95,3582.0017858977417,0,1,0
Priority,SMB_26633,2024-09-09 17:39:40.840026,24715,1606.39,10871.987203437795,0,0,0
Priority,SMB_24664,2024-09-03 17:39:40.826962,22685,1202.44,10728.32486307819,0,0,0
Housecall Pro,SMB_54686,2024-04-09 17:39:41.041975,18260,2014.26,13555.727167093566,0,0,0
Housecall Pro,SMB_75984,2024-06-03 17:39:41.190312,16770,1722.83,11512.343553394927,1,0,0
Housecall Pro,SMB_67273,2024-07-05 17:39:41.117676,7012,523.8,4349.46925638558,0,1,0
Priority,SMB_35001,2024-07-04 17:39:40.898707,14982,1473.94,8191.433363431114,0,0,0
Priority,SMB_32393,2024-04-25 17:39:40.882440,8811,973.46,6759.673327458846,0,0,0
Boulevard,SMB_49675,2024-10-05 17:39:41.001398,29022,2222.62,11615.10290502371,0,0,0
Priority,SMB_20083,2025-01-29 17:39:40.789178,26145,2696.3,2166.0893479031633,1,0,0
Priority,SMB_24394,2024-04-29 17:39:40.825293,9304,774.84,7717.978222176516,1,0,0
Priority,SMB_6014,2024-04-28 17:39:40.690263,10395,1213.91,8623.33823036816,0,0,0
Priority,SMB_20788,2024-09-24 17:39:40.793487,30015,1869.66,11177.790935573912,0,1,0
Boulevard,SMB_41090,2024-09-23 17:39:40.941159,13842,783.76,5980.915486544583,0,0,0
Housecall Pro,SMB_64894,2025-01-02 17:39:41.103542,12216,878.92,1773.5009607891782,1,0,0
Housecall Pro,SMB_64225,2024-06-27 17:39:41.099598,25390,2040.19,15744.189919760469,0,0,0
Housecall Pro,SMB_89636,2024-03-31 17:39:41.278302,31340,3619.77,28041.207776991432,0,0,0
Priority,SMB_2711,2024-12-28 17:39:40.663010,30594,1758.43,4815.161225177681,0,0,0
Housecall Pro,SMB_78359,2024-04-15 17:39:41.204416,11983,1095.08,9473.2180541694,1,0,0
Housecall Pro,SMB_54412,2024-07-11 17:39:41.040233,28994,2687.71,18395.407152394368,0,1,0
Housecall Pro,SMB_76352,2024-03-18 17:39:41.192463,18402,2106.52,14807.02115754074,1,0,0
Priority,SMB_29748,2024-07-28 17:39:40.863693,27237,2077.14,13609.395070132,0,0,0
Priority,SMB_29679,2024-10-01 17:39:40.863101,22457,2049.42,9134.664932519643,0,0,0
Boulevard,SMB_40551,2024-12-31 17:39:40.937283,15530,1650.08,2134.988740987802,1,0,0
Priority,SMB_29921,2024-11-28 17:39:40.864818,22213,2574.44,5162.292448073385,0,1,0
Housecall Pro,SMB_58594,2025-01-29 17:39:41.065658,10975,589.42,906.0059226129608,1,0,0
Housecall Pro,SMB_63948,2024-10-10 17:39:41.097972,20867,2006.29,6620.620340278662,0,0,0
Housecall Pro,SMB_81229,2024-03-13 17:39:41.224183,10529,783.42,9476.1,0,0,0
Housecall Pro,SMB_63787,2024-06-15 17:39:41.097059,24151,1585.26,14720.475820753372,0,0,0
Housecall Pro,SMB_94348,2024-08-09 17:39:41.307308,21956,1842.5,12168.39474064309,0,0,0
Boulevard,SMB_43254,2024-07-29 17:39:40.957151,9621,601.63,5065.969614618183,0,0,0
Priority,SMB_13822,2024-11-26 17:39:40.742985,7839,800.05,1769.1358226779403,1,0,0
Housecall Pro,SMB_63003,2024-05-17 17:39:41.091741,32418,2624.63,24805.756855515414,0,0,0
Priority,SMB_17715,2024-08-07 17:39:40.772422,19203,1208.74,10428.277542284764,0,0,0
Housecall Pro,SMB_96964,2025-01-09 17:39:41.324223,22006,2170.79,2751.656460742939,0,0,0
Priority,SMB_9762,2024-05-11 17:39:40.714680,25479,2659.04,17441.15455854613,0,0,0
Housecall Pro,SMB_73118,2024-11-30 17:39:41.171188,28127,1622.11,5854.611539403499,0,0,0
Priority,SMB_25799,2024-03-05 17:39:40.834631,23439,2110.21,19979.653578539765,0,0,0
Priority,SMB_9017,2024-05-07 17:39:40.710249,20976,1160.04,14407.55383103717,0,0,1
Priority,SMB_19916,2024-05-02 17:39:40.788139,24233,2543.74,16264.974159534582,1,0,0
Priority,SMB_18901,2025-01-03 17:39:40.781612,23139,1932.56,3073.9941712239734,0,0,1
Housecall Pro,SMB_96566,2024-10-30 17:39:41.321758,8588,493.26,2744.121157607151,0,0,0
Priority,SMB_23352,2024-03-03 17:39:40.818255,30355,3053.34,26159.111468194675,0,0,0
Housecall Pro,SMB_75616,2024-04-27 17:39:41.188167,26840,1445.18,21945.246157731035,1,0,0
Boulevard,SMB_41791,2024-11-19 17:39:40.946084,16897,1945.63,4608.704366242023,0,0,0
Priority,SMB_31376,2024-06-08 17:39:40.875795,19102,1627.41,11624.727035201975,1,0,0
Priority,SMB_12640,2024-07-06 17:39:40.735407,32346,2558.97,18319.856467251157,0,0,0
Housecall Pro,SMB_87584,2024-09-05 17:39:41.265290,31260,3446.24,13219.584360825264,0,0,0
Housecall Pro,SMB_90856,2024-11-29 17:39:41.285521,17448,1742.12,3849.134682889264,0,0,0
Boulevard,SMB_46897,2024-06-13 17:39:40.982038,16419,1758.48,10083.45242059912,0,0,0
Priority,SMB_2515,2024-07-07 17:39:40.661862,25460,2002.31,16524.123002223994,0,0,0
Housecall Pro,SMB_56771,2024-06-01 17:39:41.054642,12249,979.78,9057.838854919262,0,0,0
Priority,SMB_11979,2024-06-20 17:39:40.730848,9260,711.65,5699.977175132567,0,0,0
Housecall Pro,SMB_88226,2024-08-20 17:39:41.269372,8394,447.12,3717.545351991974,0,0,0
Housecall Pro,SMB_97550,2024-10-07 17:39:41.327972,28423,3276.41,9832.242007193638,0,0,0
Priority,SMB_16216,2024-09-30 17:39:40.761379,8282,479.44,3336.861990914187,0,0,0
Priority,SMB_6758,2024-07-24 17:39:40.694989,21537,1407.7,10622.3233874498,0,0,1
Priority,SMB_36713,2024-07-27 17:39:40.909967,16418,1383.62,9519.415629095343,1,0,0
Housecall Pro,SMB_97609,2024-05-26 17:39:41.328336,7700,672.59,5678.703580081601,0,0,0
Boulevard,SMB_43199,2025-01-28 17:39:40.956494,32274,3677.94,2676.1434140596984,0,0,0
Housecall Pro,SMB_58578,2024-10-27 17:39:41.065561,19320,1000.47,6229.000581247942,0,0,0
Priority,SMB_16425,2024-05-05 17:39:40.762768,14268,1061.5,10995.624113666308,0,0,0
Housecall Pro,SMB_58888,2024-03-06 17:39:41.067332,7700,543.56,6423.696491374515,0,0,0
Housecall Pro,SMB_88652,2024-04-01 17:39:41.272031,22511,1748.9,17941.73307699293,0,0,0
Priority,SMB_36333,2025-01-18 17:39:40.907215,31893,2974.49,3346.478158619904,0,0,0
Priority,SMB_31318,2024-07-24 17:39:40.875201,24863,2277.55,14256.619059794584,0,0,0
Priority,SMB_21142,2024-10-09 17:39:40.795595,21734,2079.52,7527.289147501022,0,1,0
Housecall Pro,SMB_74967,2024-04-05 17:39:41.184065,12659,776.73,11393.1,0,0,0
Priority,SMB_23652,2024-11-17 17:39:40.820366,19537,1978.99,5494.278015855428,0,0,0
Priority,SMB_38923,2024-09-29 17:39:40.925557,19498,1565.65,7705.556392909106,0,0,0
Priority,SMB_7155,2025-01-20 17:39:40.697256,31485,3346.57,2746.6350761064905,0,0,0
Boulevard,SMB_42227,2024-05-16 17:39:40.949010,17764,1012.57,13018.594795724672,0,0,0
Priority,SMB_28445,2024-08-17 17:39:40.853912,18634,1037.09,9881.759164189929,1,0,0
Housecall Pro,SMB_89831,2024-08-28 17:39:41.279411,19970,2270.69,8280.312831110305,0,0,0
Priority,SMB_35874,2024-10-30 17:39:40.904214,8581,656.21,2707.0172652697497,0,0,0
Housecall Pro,SMB_64960,2025-01-21 17:39:41.103927,29416,1572.3,2682.3964501511764,1,0,0
Priority,SMB_7406,2024-11-23 17:39:40.698665,6645,698.94,1722.5408658941283,0,1,0
Housecall Pro,SMB_75085,2024-09-05 17:39:41.184823,9515,1078.17,4064.4993029088523,0,0,1
Boulevard,SMB_46005,2024-12-07 17:39:40.975646,26280,2221.91,5574.210927306021,0,0,0
Housecall Pro,SMB_82242,2024-10-28 17:39:41.230802,25475,1525.65,7879.552885358355,0,0,0
Priority,SMB_38120,2024-12-03 17:39:40.919542,31340,1774.77,6210.471867734291,0,0,0
Housecall Pro,SMB_57780,2024-09-24 17:39:41.060638,18316,1125.02,7419.947758501138,0,0,0
Housecall Pro,SMB_70150,2024-06-04 17:39:41.142173,10631,1021.24,6487.823108341659,0,0,0
Priority,SMB_9170,2024-11-08 17:39:40.711148,30622,3061.4,9363.517239819188,0,0,1
Priority,SMB_21045,2024-11-19 17:39:40.794967,15474,1678.66,3750.8009786269863,0,1,0
Boulevard,SMB_42685,2024-12-18 17:39:40.952529,23603,2365.71,4599.06533135021,0,0,0
Priority,SMB_33736,2024-12-29 17:39:40.890792,28743,2715.11,4129.525699091949,0,0,0
Boulevard,SMB_50328,2024-05-22 17:39:41.007076,29996,2380.24,21911.822496678626,1,0,0
Housecall Pro,SMB_93272,2024-10-01 17:39:41.300420,12892,1414.84,5124.106221099203,0,1,0
Boulevard,SMB_47470,2024-08-16 17:39:40.985947,26320,1602.79,12344.836270308127,0,0,0
Priority,SMB_36987,2024-03-14 17:39:40.911916,6590,726.38,5931.0,0,0,0
Housecall Pro,SMB_64571,2024-03-14 17:39:41.101645,32052,3632.56,28488.997207981884,0,1,0
Housecall Pro,SMB_73200,2024-07-19 17:39:41.171943,14792,1309.06,8379.564410606308,0,0,0
Housecall Pro,SMB_57243,2024-09-24 17:39:41.057482,10836,651.35,4489.268035717344,0,0,0
Priority,SMB_17284,2024-03-30 17:39:40.769143,9230,937.95,7457.439986176055,0,0,0
Boulevard,SMB_44850,2024-07-21 17:39:40.967998,18667,974.96,11143.192783336463,0,0,0
Priority,SMB_17974,2024-05-03 17:39:40.774387,21390,1375.21,16784.09127109439,1,0,0
Priority,SMB_30386,2024-06-11 17:39:40.868189,26587,1991.32,15572.8866140576,0,0,0
Housecall Pro,SMB_62626,2024-05-07 17:39:41.089390,12298,723.09,8502.24018510307,0,1,0
Priority,SMB_4216,2024-09-22 17:39:40.673879,31417,2646.74,11849.586054144276,0,0,0
Housecall Pro,SMB_66390,2024-09-04 17:39:41.112444,28541,3087.67,12524.706252070551,0,0,0
Boulevard,SMB_46642,2024-10-10 17:39:40.980215,25305,2397.59,8810.611071247846,0,0,0
Housecall Pro,SMB_63752,2024-06-19 17:39:41.096815,30246,2263.53,20194.708990740553,0,0,0
Housecall Pro,SMB_58717,2024-06-23 17:39:41.066356,29358,2118.22,17797.369195602234,0,0,0
Priority,SMB_5477,2024-08-28 17:39:40.686110,31637,3353.05,16088.109562398638,0,0,0
Housecall Pro,SMB_99625,2024-06-09 17:39:41.342351,24463,1341.11,15559.371794037932,0,0,0
Priority,SMB_27249,2024-08-17 17:39:40.845322,31006,2545.92,15219.29018283259,0,1,0
Housecall Pro,SMB_52340,2024-07-19 17:39:41.022021,10421,791.31,6331.62224069316,0,0,0
Priority,SMB_10029,2024-08-12 17:39:40.716270,26732,2103.32,13443.11047716096,0,0,0
Boulevard,SMB_40549,2025-01-12 17:39:40.937272,18764,2151.87,2303.4867315033803,1,0,0
Priority,SMB_32289,2024-12-07 17:39:40.881807,30749,1740.69,6383.3195207278,0,0,0
Priority,SMB_6071,2024-10-10 17:39:40.690682,15284,1388.9,5262.699893397912,0,0,0
Boulevard,SMB_44834,2025-01-26 17:39:40.967908,23088,2584.84,1773.3574078073132,0,0,0
Housecall Pro,SMB_69723,2024-03-21 17:39:41.138035,17332,1716.26,15598.800000000001,0,0,0
Housecall Pro,SMB_70575,2024-06-30 17:39:41.146452,16689,1338.87,11052.391043802118,0,0,0
Priority,SMB_27906,2024-11-05 17:39:40.849920,13214,1495.39,4154.6288729793105,0,0,0
Priority,SMB_29041,2024-06-20 17:39:40.858476,17826,1233.49,12362.83450961224,0,0,0
Priority,SMB_36519,2024-04-08 17:39:40.908712,8952,998.79,6511.321675756974,0,0,0
Housecall Pro,SMB_57209,2024-05-01 17:39:41.057273,22872,1599.07,18661.253140902292,0,0,0
Housecall Pro,SMB_63225,2024-04-12 17:39:41.093237,18543,1474.04,15514.856582429911,0,0,0
Priority,SMB_13524,2024-11-15 17:39:40.740996,22357,2365.31,5508.057502163582,0,1,0
Housecall Pro,SMB_54276,2024-08-03 17:39:41.039478,31037,1800.82,15941.999600283492,0,0,0
Housecall Pro,SMB_66716,2024-06-17 17:39:41.114434,14574,1714.02,10224.836278341843,0,0,0
Housecall Pro,SMB_66013,2024-06-20 17:39:41.110311,15395,1693.45,9928.33031085849,0,0,0
Priority,SMB_2716,2024-11-30 17:39:40.663038,7680,815.97,1742.7007681916025,0,0,0
Housecall Pro,SMB_53997,2024-06-21 17:39:41.037816,28234,2622.63,17575.05122251647,0,0,0
Priority,SMB_24312,2024-07-28 17:39:40.824758,11037,681.6,5298.027128572321,0,0,0
Housecall Pro,SMB_86659,2024-05-02 17:39:41.259335,7174,400.68,5001.900445779706,0,0,0
Priority,SMB_31952,2024-11-05 17:39:40.879736,12506,1103.83,3854.834891487531,1,0,0
Priority,SMB_24636,2024-09-13 17:39:40.826809,12055,884.81,5399.077309072291,1,0,0
Housecall Pro,SMB_56668,2024-07-10 17:39:41.053933,20334,1236.3,11242.453358247536,0,0,0
Housecall Pro,SMB_90233,2024-06-20 17:39:41.281844,19167,1429.45,13216.467079234033,0,0,1
Housecall Pro,SMB_98230,2024-07-14 17:39:41.333567,16261,1901.37,8403.907652287387,0,1,0
Housecall Pro,SMB_69872,2025-01-04 17:39:41.139487,10854,555.11,1347.5187690976481,0,0,0
Housecall Pro,SMB_82983,2024-08-18 17:39:41.235542,31882,2892.95,15201.112418022927,0,0,0
Priority,SMB_6077,2025-01-20 17:39:40.690714,27642,1718.72,2794.780870331084,1,0,0
Priority,SMB_17543,2024-06-20 17:39:40.771044,24374,1358.0,16565.658056507986,0,0,0
Priority,SMB_35182,2024-05-07 17:39:40.899812,31899,3376.82,23741.597948741564,0,0,0
Priority,SMB_22326,2024-04-26 17:39:40.805853,25167,1410.39,19766.529546159232,0,0,0
Housecall Pro,SMB_59590,2024-06-30 17:39:41.071426,11198,714.78,6260.86452459687,0,1,0
Priority,SMB_3534,2024-11-01 17:39:40.668038,21202,1328.04,6505.618379252799,0,1,0
Priority,SMB_32886,2025-01-11 17:39:40.885682,12655,831.1,1508.036113498628,0,1,0
Boulevard,SMB_50699,2024-09-19 17:39:41.009621,26494,3025.96,10232.940704943667,0,1,0
Housecall Pro,SMB_81512,2024-08-15 17:39:41.226172,31866,2850.81,14365.917128315303,0,1,0
Housecall Pro,SMB_69995,2025-01-15 17:39:41.140668,16821,1629.38,2001.4470346880692,0,0,0
Housecall Pro,SMB_65766,2024-07-16 17:39:41.108762,20624,1132.04,11930.274575339834,0,1,0
Housecall Pro,SMB_62883,2024-11-22 17:39:41.090922,19727,1076.25,5239.219096319332,0,0,0
Priority,SMB_14439,2024-07-30 17:39:40.747402,12491,705.38,6928.428716237868,0,0,0
Priority,SMB_39496,2024-09-26 17:39:40.929750,30609,1593.48,10809.649719498846,0,1,0
Boulevard,SMB_41214,2024-09-30 17:39:40.941981,20892,1429.21,7252.019953540788,1,0,0
Priority,SMB_37546,2024-04-09 17:39:40.915712,13336,706.3,9690.914635869245,0,0,0
Priority,SMB_14464,2024-03-27 17:39:40.747555,22816,1708.85,18634.591292896523,0,0,0
Housecall Pro,SMB_93097,2024-05-16 17:39:41.299379,30628,2991.9,19625.81230838337,1,0,0
Priority,SMB_8676,2024-06-26 17:39:40.707611,15452,1746.39,8808.48763609127,0,1,0
Housecall Pro,SMB_77077,2024-06-09 17:39:41.196758,22255,1586.89,14950.382753643062,0,0,1
Priority,SMB_1580,2024-08-06 17:39:40.655917,10396,558.9,5262.108115240915,0,0,0
Housecall Pro,SMB_83336,2024-06-27 17:39:41.238746,23687,2567.02,14392.158207560675,0,0,0
Housecall Pro,SMB_85074,2024-03-31 17:39:41.249628,25619,2906.12,20363.068485635395,0,1,0
Priority,SMB_3349,2024-12-17 17:39:40.666751,25496,2083.18,4173.990329490934,0,0,0
Housecall Pro,SMB_97231,2024-04-07 17:39:41.325957,18155,1671.46,13698.422478696646,0,0,0
Housecall Pro,SMB_52313,2024-03-10 17:39:41.021819,7388,754.71,6364.385990282861,1,0,0
Priority,SMB_17957,2024-03-21 17:39:40.774290,15559,839.4,14003.1,0,0,0
Priority,SMB_1369,2024-03-18 17:39:40.654544,7211,594.39,6001.2641003435065,0,0,0
Priority,SMB_21861,2024-05-20 17:39:40.802456,32395,1992.2,24111.746777763434,0,0,0
Housecall Pro,SMB_57893,2024-11-29 17:39:41.061627,10343,795.29,2272.262598367552,0,1,0
Housecall Pro,SMB_81420,2024-11-10 17:39:41.225578,16221,1475.96,4879.182753318478,0,0,0
Priority,SMB_17308,2024-09-13 17:39:40.769329,20692,1355.69,8776.279875220655,0,0,0
Priority,SMB_14116,2024-07-31 17:39:40.745074,12454,702.31,6057.420844162722,0,0,0
Boulevard,SMB_46387,2024-06-13 17:39:40.978638,10519,639.53,6960.545721287035,0,0,0
Housecall Pro,SMB_86960,2024-11-06 17:39:41.261278,19748,1879.6,5674.5634401887655,0,1,0
Housecall Pro,SMB_77114,2024-11-06 17:39:41.196992,15344,1171.72,4057.3790783379272,0,1,0
Priority,SMB_3065,2024-11-29 17:39:40.665043,15910,897.51,3961.227835864167,0,0,0
Housecall Pro,SMB_92200,2025-01-28 17:39:41.294029,27754,1643.93,2287.6902179740696,0,0,0
Housecall Pro,SMB_58083,2024-11-10 17:39:41.062695,21808,2240.33,6218.237799134761,0,0,0
Housecall Pro,SMB_73051,2024-04-29 17:39:41.170527,23229,2007.54,19262.17822019778,0,0,0
Housecall Pro,SMB_70399,2024-05-27 17:39:41.144572,19725,1050.84,14759.056786693938,0,1,0
Housecall Pro,SMB_69683,2024-03-03 17:39:41.137652,23733,2403.13,21066.607993216912,0,0,0
Boulevard,SMB_41047,2024-10-02 17:39:40.940892,23309,1830.14,9476.18991087084,0,0,0
Housecall Pro,SMB_71742,2024-03-15 17:39:41.157807,9459,944.14,8513.1,0,0,0
Priority,SMB_23940,2025-01-21 17:39:40.822481,29000,2189.07,2878.4264088702153,0,0,0
Priority,SMB_35906,2024-11-13 17:39:40.904502,13275,1160.52,3886.276227315723,0,0,0
Housecall Pro,SMB_73083,2024-04-23 17:39:41.170847,29799,3553.02,25526.715138417792,0,0,0
Priority,SMB_87,2025-01-15 17:39:40.644740,23261,1742.55,2595.404171804217,0,0,0
Housecall Pro,SMB_83288,2024-12-14 17:39:41.238277,32388,1900.67,6197.401045571297,0,0,0
Boulevard,SMB_50533,2024-10-09 17:39:41.008536,31434,1635.77,11635.974498918718,0,0,0
Priority,SMB_34024,2024-12-17 17:39:40.892618,7514,561.31,1259.493417192662,0,0,0
Boulevard,SMB_45399,2024-10-25 17:39:40.971874,13984,842.49,4585.591236028844,0,0,0
Housecall Pro,SMB_66291,2024-12-15 17:39:41.111880,25341,2060.28,5081.742211460452,0,0,0
Housecall Pro,SMB_58428,2024-03-04 17:39:41.064640,20709,2417.39,17751.591588088126,0,0,0
Housecall Pro,SMB_88192,2024-09-09 17:39:41.269181,17507,1082.2,7637.30718387288,0,0,0
Priority,SMB_23073,2024-06-28 17:39:40.815786,13486,743.43,7888.144843638681,0,0,0
Housecall Pro,SMB_77026,2024-05-05 17:39:41.196460,26249,2620.41,18871.052879060124,0,1,0
Housecall Pro,SMB_54986,2024-06-03 17:39:41.044000,30702,2076.85,20610.725878294954,0,0,0
Boulevard,SMB_41019,2024-06-12 17:39:40.940728,8358,659.7,5022.069360447239,0,0,0
Housecall Pro,SMB_77303,2025-01-18 17:39:41.198090,12829,1168.71,1397.465893314521,0,0,0
Housecall Pro,SMB_66731,2024-08-16 17:39:41.114530,17560,1528.62,8511.909287696928,0,0,0
Priority,SMB_9070,2024-09-26 17:39:40.710569,9657,722.02,3654.3825891228853,0,0,0
Priority,SMB_7992,2024-06-27 17:39:40.702069,16189,1028.83,10318.958802952227,0,0,0
Housecall Pro,SMB_73800,2024-03-20 17:39:41.177338,10140,724.5,8489.412065601517,0,0,0
Housecall Pro,SMB_62247,2024-12-20 17:39:41.086939,6639,353.76,1037.7275848908503,0,0,0
Housecall Pro,SMB_68201,2024-08-13 17:39:41.123183,8166,480.89,4050.9637417993476,0,1,0
